tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id,_true_intent,_should_escalate
2623,cust82553,True,2019-11-03,how do I cancel order 668624? placed it 10 mins ago @AmazonHelp,2624,,cancellation,False
2624,AmazonHelp,False,2019-11-03,"Order 668624 has been cancelled successfully, refund (if charged) will process in 3-5 days. -DS",,2623,cancellation,False
2625,cust62645,True,2019-08-13,package 463624 arrived open and half the items missing @AmazonHelp,2626,,delivery_issue,False
2626,AmazonHelp,False,2019-08-07,"I'm really sorry to hear that. I've filed a replacement for order 463624, it'll ship today at no extra cost. -DS",,2625,delivery_issue,False
2627,cust92289,True,2019-11-15,"@amazonhelp i was charged twice for order 906467, unauthorized charge on my card",2628,,billing_dispute,True
2628,AmazonHelp,False,2019-08-20,"That's concerning, I'm sorry. Please DM us your order details so we can investigate the duplicate charge on 906467. -MK",,2627,billing_dispute,True
2629,cust26972,True,2019-06-17,"@AmazonHelp refund for 616393 is taking forever, when will i see the money back",2630,,refund_request,False
2630,AmazonHelp,False,2019-10-07,"Apologies for the delay. I've checked and your refund for order 616393 was processed, it can take 3-5 business days to reflect. -MK",,2629,refund_request,False
2631,cust41127,True,2019-06-02,"@AmazonHelp refund for 886185 is taking forever, when will i see the money back",2632,,refund_request,False
2632,AmazonHelp,False,2019-12-09,Sorry about that! I can see the return was received; refund for 886185 is being processed now. -DS,,2631,refund_request,False
2633,cust26361,True,2019-03-09,how do I cancel order 131350? placed it 10 mins ago @AmazonHelp,2634,,cancellation,True
2634,AmazonHelp,False,2019-09-06,"Order 131350 has been cancelled successfully, refund (if charged) will process in 3-5 days. -DS",,2633,cancellation,True
2635,cust56271,True,2019-10-10,"@AmazonHelp received the wrong item for order 882733, ordered a charger got headphones",2636,,product_defect,False
2636,AmazonHelp,False,2019-03-21,"Apologies for the mix-up. I've flagged order 882733 for a correct replacement, it'll ship today. -DS",,2635,product_defect,False
2637,cust85051,True,2019-02-11,"@AmazonHelp courier left order 764743 at the wrong address, this is the 2nd time",2638,,delivery_issue,False
2638,AmazonHelp,False,2019-07-06,"That's not okay, apologies. I've marked order 764743 as not-received and a reshipment is on the way. -MK",,2637,delivery_issue,False
2639,cust55003,True,2019-07-06,"@AmazonHelp courier left order 183473 at the wrong address, this is the 2nd time",2640,,delivery_issue,False
2640,AmazonHelp,False,2019-10-06,"I'm really sorry to hear that. I've filed a replacement for order 183473, it'll ship today at no extra cost. -DS",,2639,delivery_issue,False
2641,cust76123,True,2019-02-18,"@AmazonHelp refund for 717741 is taking forever, when will i see the money back",2642,,refund_request,False
2642,AmazonHelp,False,2019-12-13,"Apologies for the delay. I've checked and your refund for order 717741 was processed, it can take 3-5 business days to reflect. -MK",,2641,refund_request,False
2643,cust73932,True,2019-11-10,package 483573 arrived open and half the items missing @AmazonHelp,2644,,delivery_issue,False
2644,AmazonHelp,False,2019-05-08,"So sorry for the trouble. I've escalated order 483573 to our carrier investigation team, you'll hear back in 24-48h. -RJ",,2643,delivery_issue,False
2645,cust88512,True,2019-08-06,hey @AmazonHelp where is my order #303591?? it's been 6 days #fail,2646,,order_status,False
2646,AmazonHelp,False,2019-01-07,"I hear you, that's frustrating. Order 303591 left our facility yesterday and tracking will update within 24h. -RJ",,2645,order_status,False
2647,cust52630,True,2019-05-15,"@AmazonHelp refund for 973489 is taking forever, when will i see the money back 😡",2648,,refund_request,False
2648,AmazonHelp,False,2019-02-11,"Apologies for the delay. I've checked and your refund for order 973489 was processed, it can take 3-5 business days to reflect. -MK",,2647,refund_request,False
2649,cust78750,True,2019-02-08,"@AmazonHelp item from order 443687 stopped working after 2 days, defective",2650,,product_defect,False
2650,AmazonHelp,False,2019-07-15,"I'm sorry about that! I've started a replacement for order 443687, no need to wait for the return. -RJ",,2649,product_defect,False
2651,cust21421,True,2019-01-25,"@AmazonHelp need to cancel order 432734 asap, ordered by mistake",2652,,cancellation,False
2652,AmazonHelp,False,2019-06-06,"Order 432734 has been cancelled successfully, refund (if charged) will process in 3-5 days. -DS",,2651,cancellation,False
2653,cust72654,True,2019-01-09,"@AmazonHelp refund for 501533 is taking forever, when will i see the money back",2654,,refund_request,False
2654,AmazonHelp,False,2019-06-05,"Apologies for the delay. I've checked and your refund for order 501533 was processed, it can take 3-5 business days to reflect. -MK",,2653,refund_request,False
2655,cust66118,True,2019-07-02,"@AmazonHelp courier left order 985734 at the wrong address, this is the 2nd time",2656,,delivery_issue,False
2656,AmazonHelp,False,2019-06-28,"That's not okay, apologies. I've marked order 985734 as not-received and a reshipment is on the way. -MK",,2655,delivery_issue,False
2657,cust76874,True,2019-06-24,"@AmazonHelp received the wrong item for order 711914, ordered a charger got headphones",2658,,product_defect,False
2658,AmazonHelp,False,2019-11-09,"Apologies for the mix-up. I've flagged order 711914 for a correct replacement, it'll ship today. -DS",,2657,product_defect,False
2659,cust33301,True,2019-09-05,"@AmazonHelp this is fraud, I never ordered 762880 but got charged $89.99",2660,,billing_dispute,True
2660,AmazonHelp,False,2019-05-20,"I understand the concern - for account security I can't verify charges here, please DM us so we can look into order 762880. -RJ",,2659,billing_dispute,True
2661,cust30439,True,2019-05-12,@amazonhelp your app keeps crashing every time i try to check my orders 😡,2662,,general_complaint,True
2662,AmazonHelp,False,2019-11-08,That's not the experience we want for you. Please DM us so we can look into this further. -MK,,2661,general_complaint,True
2663,cust51599,True,2019-02-07,"@AmazonHelp I was charged TWICE for order 778785, unauthorized charge on my card",2664,,billing_dispute,False
2664,AmazonHelp,False,2019-01-11,"That's concerning, I'm sorry. Please DM us your order details so we can investigate the duplicate charge on 778785. -MK",,2663,billing_dispute,False
2665,cust78132,True,2019-09-20,"never received order 603871, @AmazonHelp tracking says delivered but nothing here",2666,,delivery_issue,False
2666,AmazonHelp,False,2019-07-13,"So sorry for the trouble. I've escalated order 603871 to our carrier investigation team, you'll hear back in 24-48h. -RJ",,2665,delivery_issue,False
2667,cust67811,True,2019-12-10,"@AmazonHelp I was charged TWICE for order 750077, unauthorized charge on my card",2668,,billing_dispute,False
2668,AmazonHelp,False,2019-11-14,"I understand the concern - for account security I can't verify charges here, please DM us so we can look into order 750077. -RJ",,2667,billing_dispute,False
2669,cust19121,True,2019-09-07,"@AmazonHelp any update on order 883181, tracking hasn't moved since 2 days ago",2670,,order_status,False
2670,AmazonHelp,False,2019-03-23,"So sorry about this delay. I've looked into order 883181 and it's showing movement as of today, expected delivery tomorrow. -MK",,2669,order_status,False
2671,cust10928,True,2019-11-10,"@AmazonHelp this is fraud, I never ordered 946965 but got charged $89.99 😡",2672,,billing_dispute,False
2672,AmazonHelp,False,2019-10-03,"That's concerning, I'm sorry. Please DM us your order details so we can investigate the duplicate charge on 946965. -MK",,2671,billing_dispute,False
2673,cust13175,True,2019-09-06,hey @AmazonHelp where is my order #495477?? it's been 2 days,2674,,order_status,False
2674,AmazonHelp,False,2019-08-13,"I hear you, that's frustrating. Order 495477 left our facility yesterday and tracking will update within 24h. -RJ",,2673,order_status,False
2675,cust57603,True,2019-09-21,"@AmazonHelp refund for 840469 is taking forever, when will i see the money back",2676,,refund_request,False
2676,AmazonHelp,False,2019-05-16,"I've gone ahead and issued the refund for order 840469 directly, you should see it within 5 business days. -RJ",,2675,refund_request,False
2677,cust60123,True,2019-11-18,hey @AmazonHelp where is my order #497315?? it's been 4 days 😡,2678,,order_status,False
2678,AmazonHelp,False,2019-04-24,"So sorry about this delay. I've looked into order 497315 and it's showing movement as of today, expected delivery tomorrow. -MK",,2677,order_status,False
2679,cust35994,True,2019-08-26,"@amazonhelp any update on order 511561, tracking hasn't moved since 2 days ago",2680,,order_status,False
2680,AmazonHelp,False,2019-12-24,"I hear you, that's frustrating. Order 511561 left our facility yesterday and tracking will update within 24h. -RJ",,2679,order_status,False
2681,cust63993,True,2019-03-04,"never received order 691905, @AmazonHelp tracking says delivered but nothing here",2682,,delivery_issue,False
2682,AmazonHelp,False,2019-12-14,"I'm really sorry to hear that. I've filed a replacement for order 691905, it'll ship today at no extra cost. -DS",,2681,delivery_issue,False
2683,cust95631,True,2019-06-23,"product from 442836 is clearly used/opened, not new as advertised @AmazonHelp",2684,,product_defect,False
2684,AmazonHelp,False,2019-04-26,"I'm sorry about that! I've started a replacement for order 442836, no need to wait for the return. -RJ",,2683,product_defect,False
2685,cust74631,True,2019-04-06,"@AmazonHelp I was charged TWICE for order 997265, unauthorized charge on my card",2686,,billing_dispute,True
2686,AmazonHelp,False,2019-07-10,"I understand the concern - for account security I can't verify charges here, please DM us so we can look into order 997265. -RJ",,2685,billing_dispute,True
2687,cust25267,True,2019-03-15,"@AmazonHelp courier left order 120510 at the wrong address, this is the 2nd time",2688,,delivery_issue,False
2688,AmazonHelp,False,2019-10-27,"That's not okay, apologies. I've marked order 120510 as not-received and a reshipment is on the way. -MK",,2687,delivery_issue,False
2689,cust88105,True,2019-08-25,"@AmazonHelp need to cancel order 710549 asap, ordered by mistake",2690,,cancellation,False
2690,AmazonHelp,False,2019-09-16,"I've cancelled order 710549 for you, you won't be charged. -MK",,2689,cancellation,False
2691,cust13680,True,2019-11-25,"@AmazonHelp someone else logged into my account, I didn't authorize this",2692,,account_access,True
2692,AmazonHelp,False,2019-02-05,That sounds concerning. Please send us a DM with your registered email so we can secure your account right away. -MK,,2691,account_access,True
2693,cust89505,True,2019-11-15,"product from 482003 is clearly used/opened, not new as advertised @AmazonHelp",2694,,product_defect,False
2694,AmazonHelp,False,2019-09-17,"I'm sorry about that! I've started a replacement for order 482003, no need to wait for the return. -RJ",,2693,product_defect,False
2695,cust34203,True,2019-04-21,"requesting a refund for order 696557, item was not as described",2696,,refund_request,False
2696,AmazonHelp,False,2019-09-13,Sorry about that! I can see the return was received; refund for 696557 is being processed now. -DS,,2695,refund_request,False
2697,cust85215,True,2019-06-04,"@AmazonHelp customer service has been terrible lately, third time I've had issues",2698,,general_complaint,False
2698,AmazonHelp,False,2019-08-03,"I'm really sorry to hear about your experience. I'd like to make this right, can you DM us more details? -RJ",,2697,general_complaint,False
2699,cust31951,True,2019-12-19,"never received order 975753, @AmazonHelp tracking says delivered but nothing here #fail",2700,,delivery_issue,False
2700,AmazonHelp,False,2019-12-12,"So sorry for the trouble. I've escalated order 975753 to our carrier investigation team, you'll hear back in 24-48h. -RJ",,2699,delivery_issue,False
2701,cust35733,True,2019-01-19,"@AmazonHelp someone else logged into my account, I didn't authorize this",2702,,account_access,True
2702,AmazonHelp,False,2019-07-16,"Sorry for the trouble! For account security, please DM us so we can help verify and restore access. -DS",,2701,account_access,True
2703,cust25146,True,2019-04-06,"@AmazonHelp placed order 320638 last week, still says 'preparing for shipment' wtf",2704,,order_status,False
2704,AmazonHelp,False,2019-02-28,"Hi, sorry for the wait! I can see order 320638 is currently in transit and should arrive within 2 days. Tracking: bit.ly/track320638 -DS",,2703,order_status,False
2705,cust25195,True,2019-02-13,"@AmazonHelp someone else logged into my account, I didn't authorize this",2706,,account_access,True
2706,AmazonHelp,False,2019-07-04,That sounds concerning. Please send us a DM with your registered email so we can secure your account right away. -MK,,2705,account_access,True
2707,cust67361,True,2019-04-07,hey @AmazonHelp where is my order #289485?? it's been 2 days,2708,,order_status,False
2708,AmazonHelp,False,2019-10-24,"I hear you, that's frustrating. Order 289485 left our facility yesterday and tracking will update within 24h. -RJ",,2707,order_status,False
2709,cust97181,True,2019-05-25,"@AmazonHelp someone else logged into my account, I didn't authorize this",2710,,account_access,True
2710,AmazonHelp,False,2019-09-04,"Sorry for the trouble! For account security, please DM us so we can help verify and restore access. -DS",,2709,account_access,True
2711,cust54191,True,2019-01-19,"@AmazonHelp any update on order 901489, tracking hasn't moved since 6 days ago 😡",2712,,order_status,False
2712,AmazonHelp,False,2019-11-11,"Hi, sorry for the wait! I can see order 901489 is currently in transit and should arrive within 2 days. Tracking: bit.ly/track901489 -DS",,2711,order_status,False
2713,cust55871,True,2019-12-13,"still waiting on order 257420 from @AmazonHelp, no tracking info at all",2714,,order_status,False
2714,AmazonHelp,False,2019-02-26,"So sorry about this delay. I've looked into order 257420 and it's showing movement as of today, expected delivery tomorrow. -MK",,2713,order_status,False
2715,cust12239,True,2019-02-08,"@AmazonHelp item from order 871734 stopped working after 2 days, defective",2716,,product_defect,False
2716,AmazonHelp,False,2019-08-04,"I'm sorry about that! I've started a replacement for order 871734, no need to wait for the return. -RJ",,2715,product_defect,False
2717,cust13544,True,2019-05-03,"@AmazonHelp placed order 388842 last week, still says 'preparing for shipment' wtf",2718,,order_status,False
2718,AmazonHelp,False,2019-12-25,"So sorry about this delay. I've looked into order 388842 and it's showing movement as of today, expected delivery tomorrow. -MK",,2717,order_status,False
2719,cust17904,True,2019-03-20,"@AmazonHelp placed order 126891 last week, still says 'preparing for shipment' wtf",2720,,order_status,False
2720,AmazonHelp,False,2019-10-02,"Hi, sorry for the wait! I can see order 126891 is currently in transit and should arrive within 2 days. Tracking: bit.ly/track126891 -DS",,2719,order_status,False
2721,cust95209,True,2019-02-11,"requesting a refund for order 853759, item was not as described 😡",2722,,refund_request,False
2722,AmazonHelp,False,2019-06-09,"I've gone ahead and issued the refund for order 853759 directly, you should see it within 5 business days. -RJ",,2721,refund_request,False
2723,cust90758,True,2019-06-13,@AmazonHelp your app keeps crashing every time I try to check my orders,2724,,general_complaint,True
2724,AmazonHelp,False,2019-08-19,"I'm really sorry to hear about your experience. I'd like to make this right, can you DM us more details? -RJ",,2723,general_complaint,True
2725,cust55617,True,2019-06-10,"so done with @AmazonHelp, nothing but problems this month",2726,,general_complaint,False
2726,AmazonHelp,False,2019-07-27,That's not the experience we want for you. Please DM us so we can look into this further. -MK,,2725,general_complaint,False
2727,cust17785,True,2019-02-26,"@amazonhelp placed order 358051 last week, still says 'preparing for shipment' wtf",2728,,order_status,True
2728,AmazonHelp,False,2019-09-04,"Hi, sorry for the wait! I can see order 358051 is currently in transit and should arrive within 2 days. Tracking: bit.ly/track358051 -DS",,2727,order_status,True
2729,cust65549,True,2019-09-02,"@AmazonHelp placed order 317285 last week, still says 'preparing for shipment' wtf",2730,,order_status,False
2730,AmazonHelp,False,2019-09-01,"I hear you, that's frustrating. Order 317285 left our facility yesterday and tracking will update within 24h. -RJ",,2729,order_status,False
2731,cust17969,True,2019-08-03,"requesting a refund for order 202161, item was not as described",2732,,refund_request,False
2732,AmazonHelp,False,2019-04-17,"I've gone ahead and issued the refund for order 202161 directly, you should see it within 5 business days. -RJ",,2731,refund_request,False
2733,cust47712,True,2019-06-17,hey @AmazonHelp where is my order #528434?? it's been 9 days,2734,,order_status,False
2734,AmazonHelp,False,2019-05-16,"Hi, sorry for the wait! I can see order 528434 is currently in transit and should arrive within 2 days. Tracking: bit.ly/track528434 -DS",,2733,order_status,False
2735,cust79222,True,2019-11-12,"never received order 309185, @AmazonHelp tracking says delivered but nothing here 😡",2736,,delivery_issue,False
2736,AmazonHelp,False,2019-08-14,"I'm really sorry to hear that. I've filed a replacement for order 309185, it'll ship today at no extra cost. -DS",,2735,delivery_issue,False
2737,cust36262,True,2019-10-13,"@AmazonHelp someone else logged into my account, I didn't authorize this #fail",2738,,account_access,True
2738,AmazonHelp,False,2019-03-27,That sounds concerning. Please send us a DM with your registered email so we can secure your account right away. -MK,,2737,account_access,True
2739,cust28117,True,2019-12-28,"@amazonhelp received the wrong item for order 560824, ordered a charger got headphones",2740,,product_defect,False
2740,AmazonHelp,False,2019-08-01,"Apologies for the mix-up. I've flagged order 560824 for a correct replacement, it'll ship today. -DS",,2739,product_defect,False
2741,cust25267,True,2019-01-15,"@AmazonHelp placed order 160377 last week, still says 'preparing for shipment' wtf",2742,,order_status,False
2742,AmazonHelp,False,2019-10-16,"So sorry about this delay. I've looked into order 160377 and it's showing movement as of today, expected delivery tomorrow. -MK",,2741,order_status,False
2743,cust18905,True,2019-12-19,"@AmazonHelp someone else logged into my account, I didn't authorize this",2744,,account_access,False
2744,AmazonHelp,False,2019-12-28,"Sorry for the trouble! For account security, please DM us so we can help verify and restore access. -DS",,2743,account_access,False
2745,cust43491,True,2019-10-20,"can't sign in to my account, says 'suspicious activity' @AmazonHelp",2746,,account_access,True
2746,AmazonHelp,False,2019-09-02,"Sorry for the trouble! For account security, please DM us so we can help verify and restore access. -DS",,2745,account_access,True
2747,cust94938,True,2019-02-07,"product from 718288 is clearly used/opened, not new as advertised @AmazonHelp",2748,,product_defect,False
2748,AmazonHelp,False,2019-08-19,"Apologies for the mix-up. I've flagged order 718288 for a correct replacement, it'll ship today. -DS",,2747,product_defect,False
2749,cust29456,True,2019-04-16,"requesting a refund for order 818437, item was not as described",2750,,refund_request,False
2750,AmazonHelp,False,2019-05-02,"I've gone ahead and issued the refund for order 818437 directly, you should see it within 5 business days. -RJ",,2749,refund_request,False
2751,cust77552,True,2019-11-19,"requesting a refund for order 603203, item was not as described",2752,,refund_request,False
2752,AmazonHelp,False,2019-10-10,"Apologies for the delay. I've checked and your refund for order 603203 was processed, it can take 3-5 business days to reflect. -MK",,2751,refund_request,False
2753,cust96549,True,2019-03-01,"@AmazonHelp this is fraud, I never ordered 696076 but got charged $89.99 😡",2754,,billing_dispute,False
2754,AmazonHelp,False,2019-04-15,"I understand the concern - for account security I can't verify charges here, please DM us so we can look into order 696076. -RJ",,2753,billing_dispute,False
2755,cust96565,True,2019-11-09,"@AmazonHelp any update on order 640615, tracking hasn't moved since 9 days ago 😡",2756,,order_status,True
2756,AmazonHelp,False,2019-02-28,"Hi, sorry for the wait! I can see order 640615 is currently in transit and should arrive within 2 days. Tracking: bit.ly/track640615 -DS",,2755,order_status,True
2757,cust86639,True,2019-08-05,"@AmazonHelp customer service has been terrible lately, third time I've had issues",2758,,general_complaint,False
2758,AmazonHelp,False,2019-02-03,That's not the experience we want for you. Please DM us so we can look into this further. -MK,,2757,general_complaint,False
2759,cust62297,True,2019-05-10,@AmazonHelp your app keeps crashing every time I try to check my orders,2760,,general_complaint,False
2760,AmazonHelp,False,2019-09-05,That's not the experience we want for you. Please DM us so we can look into this further. -MK,,2759,general_complaint,False
2761,cust58994,True,2019-08-01,"@AmazonHelp placed order 894645 last week, still says 'preparing for shipment' wtf",2762,,order_status,False
2762,AmazonHelp,False,2019-09-06,"So sorry about this delay. I've looked into order 894645 and it's showing movement as of today, expected delivery tomorrow. -MK",,2761,order_status,False
2763,cust34761,True,2019-07-19,"still waiting on order 951307 from @AmazonHelp, no tracking info at all",2764,,order_status,False
2764,AmazonHelp,False,2019-02-10,"I hear you, that's frustrating. Order 951307 left our facility yesterday and tracking will update within 24h. -RJ",,2763,order_status,False
2765,cust31672,True,2019-10-22,"@AmazonHelp this is fraud, I never ordered 522816 but got charged $89.99",2766,,billing_dispute,True
2766,AmazonHelp,False,2019-07-18,"That's concerning, I'm sorry. Please DM us your order details so we can investigate the duplicate charge on 522816. -MK",,2765,billing_dispute,True
2767,cust45013,True,2019-01-19,how do I cancel order 629202? placed it 10 mins ago @AmazonHelp,2768,,cancellation,False
2768,AmazonHelp,False,2019-06-08,"Order 629202 has been cancelled successfully, refund (if charged) will process in 3-5 days. -DS",,2767,cancellation,False
2769,cust73898,True,2019-05-22,"@AmazonHelp locked out of my account, reset link isn't working",2770,,account_access,True
2770,AmazonHelp,False,2019-12-18,That sounds concerning. Please send us a DM with your registered email so we can secure your account right away. -MK,,2769,account_access,True
2771,cust97821,True,2019-11-13,"@AmazonHelp this is fraud, I never ordered 335018 but got charged $89.99",2772,,billing_dispute,False
2772,AmazonHelp,False,2019-03-10,"I understand the concern - for account security I can't verify charges here, please DM us so we can look into order 335018. -RJ",,2771,billing_dispute,False
2773,cust66270,True,2019-01-09,"@AmazonHelp someone else logged into my account, I didn't authorize this",2774,,account_access,False
2774,AmazonHelp,False,2019-08-17,That sounds concerning. Please send us a DM with your registered email so we can secure your account right away. -MK,,2773,account_access,False
2775,cust86021,True,2019-04-27,package 259057 arrived open and half the items missing @AmazonHelp,2776,,delivery_issue,False
2776,AmazonHelp,False,2019-11-14,"I'm really sorry to hear that. I've filed a replacement for order 259057, it'll ship today at no extra cost. -DS",,2775,delivery_issue,False
2777,cust79822,True,2019-12-17,"never received order 668977, @AmazonHelp tracking says delivered but nothing here",2778,,delivery_issue,False
2778,AmazonHelp,False,2019-04-20,"I'm really sorry to hear that. I've filed a replacement for order 668977, it'll ship today at no extra cost. -DS",,2777,delivery_issue,False
2779,cust65694,True,2019-01-20,"still waiting on order 557082 from @AmazonHelp, no tracking info at all",2780,,order_status,False
2780,AmazonHelp,False,2019-02-03,"So sorry about this delay. I've looked into order 557082 and it's showing movement as of today, expected delivery tomorrow. -MK",,2779,order_status,False
2781,cust93898,True,2019-03-27,"@AmazonHelp my package for order 177440 arrived DAMAGED, box was crushed",2782,,delivery_issue,False
2782,AmazonHelp,False,2019-04-23,"So sorry for the trouble. I've escalated order 177440 to our carrier investigation team, you'll hear back in 24-48h. -RJ",,2781,delivery_issue,False
2783,cust43359,True,2019-06-18,@AmazonHelp I returned order 213204 2 weeks ago and still no refund,2784,,refund_request,True
2784,AmazonHelp,False,2019-09-04,"I've gone ahead and issued the refund for order 213204 directly, you should see it within 5 business days. -RJ",,2783,refund_request,True
2785,cust22761,True,2019-07-11,@AmazonHelp I returned order 448599 2 weeks ago and still no refund,2786,,refund_request,True
2786,AmazonHelp,False,2019-11-02,"I've gone ahead and issued the refund for order 448599 directly, you should see it within 5 business days. -RJ",,2785,refund_request,True
2787,cust18563,True,2019-09-05,how do I cancel order 302635? placed it 10 mins ago @AmazonHelp,2788,,cancellation,False
2788,AmazonHelp,False,2019-12-09,"I've cancelled order 302635 for you, you won't be charged. -MK",,2787,cancellation,False
2789,cust82240,True,2019-03-04,"@AmazonHelp this is fraud, I never ordered 664385 but got charged $89.99",2790,,billing_dispute,True
2790,AmazonHelp,False,2019-05-03,"That's concerning, I'm sorry. Please DM us your order details so we can investigate the duplicate charge on 664385. -MK",,2789,billing_dispute,True
2791,cust44737,True,2019-09-14,"@AmazonHelp refund for 384027 is taking forever, when will i see the money back",2792,,refund_request,False
2792,AmazonHelp,False,2019-10-22,"Apologies for the delay. I've checked and your refund for order 384027 was processed, it can take 3-5 business days to reflect. -MK",,2791,refund_request,False
2793,cust21835,True,2019-06-11,"@AmazonHelp this is fraud, I never ordered 747397 but got charged $89.99",2794,,billing_dispute,True
2794,AmazonHelp,False,2019-10-09,"I understand the concern - for account security I can't verify charges here, please DM us so we can look into order 747397. -RJ",,2793,billing_dispute,True
2795,cust72620,True,2019-06-08,"@AmazonHelp my package for order 942613 arrived DAMAGED, box was crushed",2796,,delivery_issue,False
2796,AmazonHelp,False,2019-12-13,"I'm really sorry to hear that. I've filed a replacement for order 942613, it'll ship today at no extra cost. -DS",,2795,delivery_issue,False
2797,cust80492,True,2019-09-26,how do i cancel order 828515? placed it 10 mins ago @amazonhelp 😡,2798,,cancellation,False
2798,AmazonHelp,False,2019-07-07,"I've cancelled order 828515 for you, you won't be charged. -MK",,2797,cancellation,False
2799,cust59674,True,2019-08-01,"requesting a refund for order 429659, item was not as described",2800,,refund_request,False
2800,AmazonHelp,False,2019-01-01,Sorry about that! I can see the return was received; refund for 429659 is being processed now. -DS,,2799,refund_request,False
2801,cust59327,True,2019-07-22,"@AmazonHelp this is fraud, I never ordered 787932 but got charged $89.99",2802,,billing_dispute,True
2802,AmazonHelp,False,2019-05-26,"I understand the concern - for account security I can't verify charges here, please DM us so we can look into order 787932. -RJ",,2801,billing_dispute,True
2803,cust50729,True,2019-06-14,how do I cancel order 876533? placed it 10 mins ago @AmazonHelp 😡,2804,,cancellation,True
2804,AmazonHelp,False,2019-06-16,"Order 876533 has been cancelled successfully, refund (if charged) will process in 3-5 days. -DS",,2803,cancellation,True
2805,cust76377,True,2019-10-01,"product from 564619 is clearly used/opened, not new as advertised @AmazonHelp",2806,,product_defect,False
2806,AmazonHelp,False,2019-07-05,"I'm sorry about that! I've started a replacement for order 564619, no need to wait for the return. -RJ",,2805,product_defect,False
2807,cust47904,True,2019-01-04,"@AmazonHelp courier left order 998668 at the wrong address, this is the 2nd time",2808,,delivery_issue,False
2808,AmazonHelp,False,2019-07-21,"That's not okay, apologies. I've marked order 998668 as not-received and a reshipment is on the way. -MK",,2807,delivery_issue,False
2809,cust25520,True,2019-03-05,"@AmazonHelp courier left order 732973 at the wrong address, this is the 2nd time 😡",2810,,delivery_issue,False
2810,AmazonHelp,False,2019-05-06,"I'm really sorry to hear that. I've filed a replacement for order 732973, it'll ship today at no extra cost. -DS",,2809,delivery_issue,False
2811,cust61136,True,2019-01-04,"so done with @AmazonHelp, nothing but problems this month",2812,,general_complaint,False
2812,AmazonHelp,False,2019-02-06,That's not the experience we want for you. Please DM us so we can look into this further. -MK,,2811,general_complaint,False
2813,cust93809,True,2019-07-02,"@AmazonHelp my package for order 843588 arrived DAMAGED, box was crushed",2814,,delivery_issue,False
2814,AmazonHelp,False,2019-01-25,"That's not okay, apologies. I've marked order 843588 as not-received and a reshipment is on the way. -MK",,2813,delivery_issue,False
2815,cust35674,True,2019-02-06,"@AmazonHelp need to cancel order 662928 asap, ordered by mistake",2816,,cancellation,False
2816,AmazonHelp,False,2019-10-20,"Order 662928 has been cancelled successfully, refund (if charged) will process in 3-5 days. -DS",,2815,cancellation,False
2817,cust65704,True,2019-02-05,"@AmazonHelp need to cancel order 475772 asap, ordered by mistake",2818,,cancellation,False
2818,AmazonHelp,False,2019-12-04,"Order 475772 has been cancelled successfully, refund (if charged) will process in 3-5 days. -DS",,2817,cancellation,False
2819,cust87167,True,2019-12-13,"@AmazonHelp customer service has been terrible lately, third time I've had issues",2820,,general_complaint,False
2820,AmazonHelp,False,2019-09-02,That's not the experience we want for you. Please DM us so we can look into this further. -MK,,2819,general_complaint,False
2821,cust83071,True,2019-12-25,"@AmazonHelp refund for 681023 is taking forever, when will i see the money back",2822,,refund_request,True
2822,AmazonHelp,False,2019-04-17,"Apologies for the delay. I've checked and your refund for order 681023 was processed, it can take 3-5 business days to reflect. -MK",,2821,refund_request,True
2823,cust71239,True,2019-06-24,"@AmazonHelp courier left order 365518 at the wrong address, this is the 2nd time",2824,,delivery_issue,False
2824,AmazonHelp,False,2019-03-28,"I'm really sorry to hear that. I've filed a replacement for order 365518, it'll ship today at no extra cost. -DS",,2823,delivery_issue,False
2825,cust90580,True,2019-12-24,"@AmazonHelp my package for order 986581 arrived DAMAGED, box was crushed",2826,,delivery_issue,False
2826,AmazonHelp,False,2019-08-22,"I'm really sorry to hear that. I've filed a replacement for order 986581, it'll ship today at no extra cost. -DS",,2825,delivery_issue,False
2827,cust98934,True,2019-12-06,"so done with @AmazonHelp, nothing but problems this month",2828,,general_complaint,False
2828,AmazonHelp,False,2019-08-06,That's not the experience we want for you. Please DM us so we can look into this further. -MK,,2827,general_complaint,False
2829,cust17966,True,2019-02-20,"@AmazonHelp placed order 300936 last week, still says 'preparing for shipment' wtf 😡",2830,,order_status,False
2830,AmazonHelp,False,2019-07-08,"I hear you, that's frustrating. Order 300936 left our facility yesterday and tracking will update within 24h. -RJ",,2829,order_status,False
2831,cust75934,True,2019-03-09,"@AmazonHelp received the wrong item for order 143728, ordered a charger got headphones",2832,,product_defect,False
2832,AmazonHelp,False,2019-10-08,"I'm sorry about that! I've started a replacement for order 143728, no need to wait for the return. -RJ",,2831,product_defect,False
2833,cust19060,True,2019-12-28,"@AmazonHelp courier left order 988951 at the wrong address, this is the 2nd time",2834,,delivery_issue,True
2834,AmazonHelp,False,2019-07-15,"I'm really sorry to hear that. I've filed a replacement for order 988951, it'll ship today at no extra cost. -DS",,2833,delivery_issue,True
2835,cust57115,True,2019-05-09,"@AmazonHelp refund for 629694 is taking forever, when will i see the money back",2836,,refund_request,False
